ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600547.SH,20260105,39.45,40.2,38.73,40.19,38.71,1.4799999999999969,3.8233,57675136.0,2280558775.0
600547.SH,20260106,40.19,41.42,39.99,40.98,40.19,0.7899999999999991,1.9657,48172565.0,1967476532.0
600547.SH,20260107,40.99,41.2,40.13,41.09,40.98,0.11000000000000654,0.2684,51216501.0,2084649701.0
600547.SH,20260108,41.0,42.44,40.61,41.38,41.09,0.28999999999999915,0.7058,43279668.0,1789336800.0
600547.SH,20260109,41.0,44.12,40.95,43.76,41.38,2.3799999999999955,5.7516,54550076.0,2350506919.0
600547.SH,20260112,44.66,46.09,44.13,45.01,43.76,1.25,2.8565,53516687.0,2409194313.0
600547.SH,20260113,44.8,48.0,44.66,46.27,45.01,1.2600000000000051,2.7994,51658580.0,2400511184.0
600547.SH,20260114,46.8,47.3,45.91,46.35,46.27,0.0799999999999983,0.1729,48959871.0,2272964387.0
600547.SH,20260115,46.3,48.55,45.99,47.46,46.35,1.1099999999999994,2.3948,56697111.0,2690263487.0
600547.SH,20260116,47.0,47.91,45.5,45.94,47.46,-1.5200000000000031,-3.2027,51535526.0,2385849823.0
600547.SH,20260119,46.95,47.58,46.0,47.11,45.94,1.1700000000000017,2.5468,44933813.0,2107216988.0
600547.SH,20260120,47.11,48.04,45.1,47.57,47.11,0.46000000000000085,0.9764,57324701.0,2674891475.0
600547.SH,20260121,48.92,51.83,48.71,51.47,47.57,3.8999999999999986,8.1984,85440257.0,4280998971.0
600547.SH,20260122,49.4,50.89,48.75,50.49,51.47,-0.9799999999999969,-1.904,59985329.0,2990488459.0
600547.SH,20260123,52.49,53.26,50.31,50.7,50.49,0.21000000000000085,0.4159,71572244.0,3714210901.0
600547.SH,20260126,52.66,55.77,52.6,55.74,50.7,5.039999999999999,9.9408,94411579.0,5118795261.0
600547.SH,20260127,53.5,57.75,53.1,54.25,55.74,-1.490000000000002,-2.6731,101398364.0,5580874246.0
600547.SH,20260128,55.67,59.67,55.3,59.66,54.25,5.409999999999997,9.9724,129433568.0,7511574721.0
600547.SH,20260129,64.0,65.55,57.93,60.61,59.66,0.9500000000000028,1.5924,164451587.0,10229993979.0
600547.SH,20260130,56.05,57.5,54.55,54.55,60.61,-6.060000000000002,-9.9984,76927754.0,4281179955.0
600547.SH,20260202,49.1,49.1,49.1,49.1,54.55,-5.449999999999996,-9.9908,7436600.0,365137060.0
600547.SH,20260203,45.5,49.1,45.11,48.81,49.1,-0.28999999999999915,-0.5906,196135477.0,9091805882.0
600547.SH,20260204,49.0,49.0,46.98,47.69,48.81,-1.1200000000000045,-2.2946,99395882.0,4753513651.0
600547.SH,20260205,46.0,47.5,44.13,45.82,47.69,-1.8699999999999974,-3.9212,97631067.0,4454469934.0
600547.SH,20260206,44.0,45.58,42.85,44.97,45.82,-0.8500000000000014,-1.8551,85556076.0,3806457013.0
600547.SH,20260209,45.7,45.99,44.86,45.55,44.97,0.5799999999999983,1.2897,65189352.0,2964061461.0
600547.SH,20260210,45.65,45.88,44.98,45.2,45.55,-0.3499999999999943,-0.7684,41059493.0,1860536035.0
600547.SH,20260211,45.07,48.13,44.89,47.35,45.2,2.1499999999999986,4.7566,77530872.0,3634605873.0
600547.SH,20260212,47.0,48.55,46.75,46.95,47.35,-0.3999999999999986,-0.8448,46999354.0,2233168494.0
600547.SH,20260213,45.68,46.56,45.3,45.4,46.95,-1.5500000000000043,-3.3014,45884590.0,2103947326.0
600547.SH,20260224,47.25,47.67,46.8,47.04,45.4,1.6400000000000006,3.6123,69549493.0,3282650273.0
600547.SH,20260225,46.9,47.75,46.5,47.2,47.04,0.1600000000000037,0.3401,57726605.0,2725475950.0
600547.SH,20260226,47.2,47.34,46.33,46.6,47.2,-0.6000000000000014,-1.2712,40414166.0,1887024254.0
600547.SH,20260227,46.93,47.68,46.42,47.31,46.6,0.7100000000000009,1.5236,55841227.0,2635949288.0
600547.SH,20260302,49.0,52.04,47.43,52.03,47.31,4.719999999999999,9.9767,156807973.0,7750726514.0
600547.SH,20260303,50.99,53.5,49.35,50.27,52.03,-1.759999999999998,-3.3827,117625379.0,6003984232.0
600547.SH,20260304,47.22,48.97,47.2,47.97,50.27,-2.3000000000000043,-4.5753,71360838.0,3427329112.0
600547.SH,20260305,48.06,48.38,46.18,46.85,47.97,-1.1199999999999974,-2.3348,62667080.0,2939451979.0
600547.SH,20260306,45.9,46.67,45.34,46.02,46.85,-0.8299999999999983,-1.7716,44722671.0,2057467506.0
600547.SH,20260309,45.0,47.65,44.17,46.93,46.02,0.9099999999999966,1.9774,69375369.0,3182142924.0
600547.SH,20260310,47.6,47.96,46.7,47.42,46.93,0.490000000000002,1.0441,46342751.0,2188899719.0
600547.SH,20260311,48.0,48.33,46.9,47.23,47.42,-0.19000000000000483,-0.4007,32254871.0,1531829629.0
600547.SH,20260312,46.8,48.1,46.52,46.9,47.23,-0.3299999999999983,-0.6987,39647940.0,1870307946.0
600547.SH,20260313,46.56,47.75,46.28,46.51,46.9,-0.39000000000000057,-0.8316,44447942.0,2082039158.0
600547.SH,20260316,45.5,45.7,43.03,44.09,46.51,-2.4199999999999946,-5.2032,70271784.0,3098569120.0
600547.SH,20260317,44.09,45.67,43.99,44.5,44.09,0.4099999999999966,0.9299,48154006.0,2154628181.0
600547.SH,20260318,44.33,44.48,43.11,43.73,44.5,-0.7700000000000031,-1.7303,37606581.0,1641049837.0
600547.SH,20260319,41.59,42.44,40.57,40.65,43.73,-3.0799999999999983,-7.0432,69059136.0,2859521916.0
600547.SH,20260320,40.64,41.14,39.47,39.69,40.65,-0.9600000000000009,-2.3616,63080416.0,2540217540.0
600547.SH,20260323,37.83,38.35,36.6,37.04,39.69,-2.6499999999999986,-6.6767,84115608.0,3147871877.0
600547.SH,20260324,37.51,38.74,36.7,38.67,37.04,1.6300000000000026,4.4006,61458870.0,2315657603.0
600547.SH,20260325,40.11,40.91,39.29,39.56,38.67,0.8900000000000006,2.3015,68275552.0,2730028653.0
600547.SH,20260326,39.48,39.65,37.6,38.03,39.56,-1.5300000000000011,-3.8675,50156288.0,1929375508.0
600547.SH,20260327,37.05,38.94,37.02,38.58,38.03,0.5499999999999972,1.4462,65728953.0,2502503811.0
600547.SH,20260330,38.12,40.73,38.1,40.69,38.58,2.1099999999999994,5.4692,73602644.0,2930426716.0
600547.SH,20260331,40.88,41.5,40.14,40.25,40.69,-0.4399999999999977,-1.0813,58121370.0,2368819541.0
600547.SH,20260401,41.55,41.83,40.58,41.13,40.25,0.8800000000000026,2.1863,49314632.0,2030216363.0
600547.SH,20260402,40.7,40.86,39.06,40.03,41.13,-1.1000000000000014,-2.6744,44985441.0,1801009501.0
600547.SH,20260403,40.02,40.5,39.7,40.19,40.03,0.1599999999999966,0.3997,27382716.0,1100213764.0
600547.SH,20260407,39.87,40.1,39.0,39.7,40.19,-0.4899999999999949,-1.2192,27202998.0,1081424825.0
600547.SH,20260408,41.68,42.98,41.49,42.49,39.7,2.789999999999999,7.0277,66363712.0,2805728837.0
600547.SH,20260409,41.41,41.54,40.95,41.27,42.49,-1.2199999999999989,-2.8713,42755062.0,1763021855.0
600547.SH,20260410,41.48,41.6,40.12,40.2,41.27,-1.0700000000000003,-2.5927,49376455.0,2003618050.0
600547.SH,20260413,39.97,39.97,39.1,39.5,40.2,-0.7000000000000028,-1.74129,38496222.0,1521775978.31
600547.SH,20260414,40.0,40.18,38.95,39.4,39.5,-0.10000000000000142,-0.253165,35267811.0,1390340315.22
600547.SH,20260415,40.0,40.28,38.55,38.78,39.4,-0.6199999999999974,-1.5736,48346933.0,1900507746.65
600547.SH,20260416,38.88,39.43,38.4,39.25,38.78,0.46999999999999886,1.21196,40042221.0,1561061984.39
600547.SH,20260417,38.5,38.9,38.3,38.44,39.25,-0.8100000000000023,-2.0637,44760790.0,1723114480.0
600547.SH,20260420,38.45,39.14,37.88,38.12,38.44,-0.3200000000000003,-0.8325,51918925.0,1994619227.0
600547.SH,20260421,38.13,38.14,37.36,37.8,38.12,-0.3200000000000003,-0.839454,39441464.0,1487684012.99
600547.SH,20260422,37.48,37.48,36.82,37.25,37.8,-0.5499999999999972,-1.45503,54793053.0,2036278520.4
600547.SH,20260423,36.96,37.13,35.7,35.84,37.25,-1.4099999999999966,-3.78523,66501584.0,2401705795.56
600547.SH,20260424,35.65,35.95,34.88,35.84,35.84,0.0,0.0,54807380.0,1939828624.73
600547.SH,20260427,35.43,35.93,35.26,35.64,35.84,-0.20000000000000284,-0.558036,33670348.0,1195909740.77
600547.SH,20260428,35.34,35.49,34.7,34.79,35.64,-0.8500000000000014,-2.38496,36674736.0,1283850626.06
600547.SH,20260429,34.47,35.47,34.33,35.4,34.79,0.6099999999999994,1.75338,42776085.0,1503264844.46
600547.SH,20260430,34.55,35.03,33.9,34.38,35.4,-1.019999999999996,-2.88136,77654536.0,2669268797.93
600547.SH,20260506,34.63,35.71,34.37,35.65,34.38,1.269999999999996,3.69401,80521836.0,2826347670.87
600547.SH,20260507,36.36,36.5,35.27,35.97,35.65,0.3200000000000003,0.897616,76917712.0,2750270553.34
600547.SH,20260508,35.51,36.95,35.5,36.5,35.97,0.5300000000000011,1.47345,90946714.0,3302842678.66
600547.SH,20260511,36.0,36.03,35.1,35.38,36.5,-1.1199999999999974,-3.06849,64245215.0,2278926124.67
600547.SH,20260512,35.95,35.98,34.74,34.83,35.38,-0.5500000000000043,-1.55455,52307425.0,1841084288.28
600547.SH,20260513,34.83,35.18,34.34,34.75,34.83,-0.0799999999999983,-0.229687,46070984.0,1597259865.65
600547.SH,20260514,34.5,34.69,33.56,33.59,34.75,-1.1599999999999966,-3.33813,51597444.0,1756308884.64
600547.SH,20260515,33.0,33.0,31.5,31.9,33.59,-1.6900000000000048,-5.03126,72672715.0,2337721557.87
600547.SH,20260518,30.99,31.48,30.84,31.26,31.9,-0.639999999999997,-2.00627,57960207.0,1803659593.47
600547.SH,20260519,31.35,31.42,30.47,30.85,31.26,-0.41000000000000014,-1.3116,41483687.0,1276197848.0
600547.SH,20260520,30.22,30.7,30.02,30.45,30.85,-0.40000000000000213,-1.2966,46610242.0,1409837488.14
600547.SH,20260521,31.0,31.18,29.6,29.6,30.45,-0.8499999999999979,-2.79146,46779256.0,1424344585.1
600547.SH,20260522,29.74,30.27,29.5,30.05,29.6,0.4499999999999993,1.52027,43724494.0,1307595841.12
600547.SH,20260525,30.35,30.84,29.89,30.06,30.05,0.00999999999999801,0.0332779,48280866.0,1465750535.49
600547.SH,20260526,29.96,31.55,29.58,31.46,30.06,1.4000000000000021,4.65735,81350286.0,2498782546.13
600547.SH,20260527,31.01,31.34,29.79,29.9,31.46,-1.5600000000000023,-4.95868,52653636.0,1593707702.91
600547.SH,20260528,29.4,29.77,28.51,28.96,29.9,-0.9399999999999977,-3.14381,54915141.0,1589879677.59
600547.SH,20260529,29.65,29.9,28.87,28.87,28.96,-0.08999999999999986,-0.310773,49321304.0,1440755767.36
600547.SH,20260601,28.95,29.88,28.87,29.41,28.87,0.5399999999999991,1.87045,57625015.0,1695971685.07
600547.SH,20260602,29.53,30.07,28.8,29.93,29.41,0.5199999999999996,1.76811,45971856.0,1357233743.81
600547.SH,20260603,29.2,29.89,29.08,29.39,29.93,-0.5399999999999991,-1.80421,41235177.0,1213412491.15
600547.SH,20260604,29.3,29.36,28.55,28.71,29.39,-0.6799999999999997,-2.31371,37901296.0,1093524258.16
600547.SH,20260605,28.64,28.82,27.95,28.05,28.71,-0.6600000000000001,-2.29885,41062091.0,1164041424.03
600547.SH,20260608,26.85,27.25,26.14,26.46,28.05,-1.5899999999999999,-5.66845,62930927.0,1684005989.01
600547.SH,20260609,26.99,27.4,26.33,27.3,26.46,0.8399999999999999,3.1746,49094475.0,1319647959.8
600547.SH,20260610,26.46,26.83,26.1,26.61,27.3,-0.6900000000000013,-2.52747,54420306.0,1438802027.75
600547.SH,20260611,26.4,27.45,26.35,26.95,26.61,0.33999999999999986,1.27772,54260295.0,1460181441.85
600547.SH,20260612,27.6,28.9,27.19,27.79,26.95,0.8399999999999999,3.11688,82780901.0,2320019237.02
600547.SH,20260615,28.82,29.32,28.3,28.66,27.79,0.870000000000001,3.13062,80617268.0,2313457825.61
600547.SH,20260616,28.48,28.73,28.16,28.25,28.66,-0.41000000000000014,-1.43057,53347522.0,1517200902.75
600547.SH,20260617,28.42,28.66,27.96,28.26,28.25,0.010000000000001563,0.0353982,37758058.0,1066944974.94
600547.SH,20260618,27.85,28.09,26.79,26.91,28.26,-1.3500000000000014,-4.77707,63584227.0,1743828557.97
600547.SH,20260622,26.9,27.33,26.16,27.29,26.91,0.379999999999999,1.41211,74677530.0,1994680245.46
600547.SH,20260623,27.0,27.09,24.75,24.86,27.29,-2.4299999999999997,-8.90436,107012329.0,2729892183.07
600547.SH,20260624,24.65,24.99,24.2,24.76,24.86,-0.09999999999999787,-0.402253,59422628.0,1462685118.62
600547.SH,20260625,24.11,24.21,23.6,23.93,24.76,-0.8300000000000018,-3.35218,77625325.0,1853371638.81
600547.SH,20260626,24.24,24.26,22.82,23.0,23.93,-0.9299999999999997,-3.88634,59805054.0,1388374250.18
600547.SH,20260629,23.03,23.77,22.7,23.55,23.0,0.5500000000000007,2.3913,63851458.0,1489608220.85
600547.SH,20260630,22.82,23.3,22.55,23.09,23.55,-0.46000000000000085,-1.95329,55053410.0,1259072857.35
